responseTime,Experiment,Condition,ItemId,Index,Word,mousePositionX,mousePositionY,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,device,hand,experiment_start_time,experiment_end_time,experiment_duration,submission_id,SubjectID
20438,1.0,1.0,16.0,47.0, ruajtur ,806.0,256.0,243.03125,798.484375,263.03125,854.515625,,,,,,,15,15
20487,1.0,1.0,16.0,47.0, ruajtur ,811.0,256.0,243.03125,798.484375,263.03125,854.515625,,,,,,,15,15
20537,1.0,1.0,16.0,47.0, ruajtur ,816.0,255.0,243.03125,798.484375,263.03125,854.515625,,,,,,,15,15
20589,1.0,1.0,16.0,47.0, ruajtur ,822.0,255.0,243.03125,798.484375,263.03125,854.515625,,,,,,,15,15
20637,1.0,1.0,16.0,47.0, ruajtur ,825.0,253.0,243.03125,798.484375,263.03125,854.515625,,,,,,,15,15
20689,1.0,1.0,16.0,47.0, ruajtur ,833.0,253.0,243.03125,798.484375,263.03125,854.515625,,,,,,,15,15
20738,1.0,1.0,16.0,47.0, ruajtur ,837.0,253.0,243.03125,798.484375,263.03125,854.515625,,,,,,,15,15
20789,1.0,1.0,16.0,47.0, ruajtur ,848.0,253.0,243.03125,798.484375,263.03125,854.515625,,,,,,,15,15
20839,1.0,1.0,16.0,48.0, jashtëzakonisht ,868.0,253.0,243.03125,854.515625,263.03125,983.59375,,,,,,,15,15
20889,1.0,1.0,16.0,48.0, jashtëzakonisht ,885.0,253.0,243.03125,854.515625,263.03125,983.59375,,,,,,,15,15
20936,1.0,1.0,16.0,48.0, jashtëzakonisht ,894.0,253.0,243.03125,854.515625,263.03125,983.59375,,,,,,,15,15
20990,1.0,1.0,16.0,48.0, jashtëzakonisht ,904.0,251.0,243.03125,854.515625,263.03125,983.59375,,,,,,,15,15
21040,1.0,1.0,16.0,48.0, jashtëzakonisht ,912.0,251.0,243.03125,854.515625,263.03125,983.59375,,,,,,,15,15
21090,1.0,1.0,16.0,48.0, jashtëzakonisht ,919.0,251.0,243.03125,854.515625,263.03125,983.59375,,,,,,,15,15
21139,1.0,1.0,16.0,48.0, jashtëzakonisht ,929.0,251.0,243.03125,854.515625,263.03125,983.59375,,,,,,,15,15
21189,1.0,1.0,16.0,48.0, jashtëzakonisht ,941.0,251.0,243.03125,854.515625,263.03125,983.59375,,,,,,,15,15
21240,1.0,1.0,16.0,48.0, jashtëzakonisht ,946.0,251.0,243.03125,854.515625,263.03125,983.59375,,,,,,,15,15
21289,1.0,1.0,16.0,48.0, jashtëzakonisht ,956.0,252.0,243.03125,854.515625,263.03125,983.59375,,,,,,,15,15
21341,1.0,1.0,16.0,48.0, jashtëzakonisht ,981.0,255.0,243.03125,854.515625,263.03125,983.59375,,,,,,,15,15
21391,1.0,1.0,16.0,50.0, nga ,1039.0,258.0,243.03125,1023.59375,263.03125,1058.640625,,,,,,,15,15
21440,1.0,1.0,16.0,50.0, nga ,1053.0,258.0,243.03125,1023.59375,263.03125,1058.640625,,,,,,,15,15
21489,1.0,1.0,16.0,50.0, nga ,1053.0,258.0,243.03125,1023.59375,263.03125,1058.640625,,,,,,,15,15
21539,1.0,1.0,16.0,50.0, nga ,1057.0,258.0,243.03125,1023.59375,263.03125,1058.640625,,,,,,,15,15
21590,1.0,1.0,16.0,51.0, mjedisi ,1060.0,258.0,243.03125,1058.640625,263.03125,1119.65625,,,,,,,15,15
21634,1.0,1.0,16.0,51.0, mjedisi ,1061.0,258.0,243.03125,1058.640625,263.03125,1119.65625,,,,,,,15,15
21686,1.0,1.0,16.0,51.0, mjedisi ,1085.0,258.0,243.03125,1058.640625,263.03125,1119.65625,,,,,,,15,15
21740,1.0,1.0,16.0,51.0, mjedisi ,1097.0,261.0,243.03125,1058.640625,263.03125,1119.65625,,,,,,,15,15
21784,1.0,1.0,16.0,51.0, mjedisi ,1109.0,263.0,243.03125,1058.640625,263.03125,1119.65625,,,,,,,15,15
21843,1.0,1.0,16.0,52.0, i ,1119.0,263.0,243.03125,1119.65625,263.03125,1128.65625,,,,,,,15,15
21892,1.0,1.0,16.0,53.0, freskët ,1145.0,263.0,243.03125,1128.65625,263.03125,1187.6875,,,,,,,15,15
21942,1.0,1.0,16.0,-1.0,,1181.0,267.0,,,,,,,,,,,15,15
21992,1.0,1.0,16.0,-1.0,,1188.0,269.0,,,,,,,,,,,15,15
22042,1.0,1.0,16.0,-1.0,,1195.0,269.0,,,,,,,,,,,15,15
22087,1.0,1.0,16.0,-1.0,,1201.0,269.0,,,,,,,,,,,15,15
